,국가,광역권,지역명,규모구분,연도,월,분양가,평당분양가,평가,날짜
871,대한민국,비수도권,전남,102㎡초과,2016,10,2157,653,저렴,2016-10-01 00:00:00
872,대한민국,비수도권,경북,60㎡이하,2016,10,2277,690,저렴,2016-10-01 00:00:00
873,대한민국,비수도권,경북,60㎡초과 85㎡이하,2016,10,2302,697,저렴,2016-10-01 00:00:00
874,대한민국,비수도권,경북,85㎡초과 102㎡이하,2016,10,2653,803,보통,2016-10-01 00:00:00
875,대한민국,비수도권,경북,102㎡초과,2016,10,2544,770,저렴,2016-10-01 00:00:00
876,대한민국,비수도권,경남,60㎡이하,2016,10,2495,756,저렴,2016-10-01 00:00:00
877,대한민국,비수도권,경남,60㎡초과 85㎡이하,2016,10,2406,729,저렴,2016-10-01 00:00:00
878,대한민국,비수도권,경남,85㎡초과 102㎡이하,2016,10,2870,869,보통,2016-10-01 00:00:00
879,대한민국,비수도권,경남,102㎡초과,2016,10,2638,799,저렴,2016-10-01 00:00:00
880,대한민국,비수도권,제주,60㎡이하,2016,10,4091,1239,보통,2016-10-01 00:00:00
881,대한민국,비수도권,제주,60㎡초과 85㎡이하,2016,10,2994,907,보통,2016-10-01 00:00:00
882,대한민국,비수도권,제주,85㎡초과 102㎡이하,2016,10,3157,956,보통,2016-10-01 00:00:00
883,대한민국,비수도권,제주,102㎡초과,2016,10,3082,933,보통,2016-10-01 00:00:00
884,대한민국,수도권,서울,60㎡이하,2016,11,6695,2028,비쌈,2016-11-01 00:00:00
885,대한민국,수도권,서울,60㎡초과 85㎡이하,2016,11,6508,1972,비쌈,2016-11-01 00:00:00
886,대한민국,수도권,서울,85㎡초과 102㎡이하,2016,11,6749,2045,비쌈,2016-11-01 00:00:00
887,대한민국,수도권,서울,102㎡초과,2016,11,6350,1924,비쌈,2016-11-01 00:00:00
888,대한민국,수도권,인천,60㎡이하,2016,11,3121,945,보통,2016-11-01 00:00:00
889,대한민국,수도권,인천,60㎡초과 85㎡이하,2016,11,3153,955,보통,2016-11-01 00:00:00
890,대한민국,수도권,인천,85㎡초과 102㎡이하,2016,11,3311,1003,보통,2016-11-01 00:00:00
891,대한민국,수도권,인천,102㎡초과,2016,11,4201,1273,보통,2016-11-01 00:00:00
892,대한민국,수도권,경기,60㎡이하,2016,11,3650,1106,보통,2016-11-01 00:00:00
893,대한민국,수도권,경기,60㎡초과 85㎡이하,2016,11,3497,1059,보통,2016-11-01 00:00:00
894,대한민국,수도권,경기,85㎡초과 102㎡이하,2016,11,3439,1042,보통,2016-11-01 00:00:00
895,대한민국,수도권,경기,102㎡초과,2016,11,4230,1281,보통,2016-11-01 00:00:00
896,대한민국,비수도권,부산,60㎡이하,2016,11,3039,920,보통,2016-11-01 00:00:00
897,대한민국,비수도권,부산,60㎡초과 85㎡이하,2016,11,3070,930,보통,2016-11-01 00:00:00
898,대한민국,비수도권,부산,85㎡초과 102㎡이하,2016,11,3395,1028,보통,2016-11-01 00:00:00
899,대한민국,비수도권,부산,102㎡초과,2016,11,3840,1163,보통,2016-11-01 00:00:00
900,대한민국,비수도권,대구,60㎡이하,2016,11,3182,964,보통,2016-11-01 00:00:00
901,대한민국,비수도권,대구,60㎡초과 85㎡이하,2016,11,3114,943,보통,2016-11-01 00:00:00
902,대한민국,비수도권,대구,85㎡초과 102㎡이하,2016,11,3045,922,보통,2016-11-01 00:00:00
903,대한민국,비수도권,대구,102㎡초과,2016,11,5014,1519,비쌈,2016-11-01 00:00:00
904,대한민국,비수도권,광주,60㎡이하,2016,11,2559,775,저렴,2016-11-01 00:00:00
905,대한민국,비수도권,광주,60㎡초과 85㎡이하,2016,11,2784,843,보통,2016-11-01 00:00:00
906,대한민국,비수도권,광주,85㎡초과 102㎡이하,2016,11,2817,853,보통,2016-11-01 00:00:00
907,대한민국,비수도권,광주,102㎡초과,2016,11,3273,991,보통,2016-11-01 00:00:00
908,대한민국,비수도권,대전,60㎡이하,2016,11,2671,809,보통,2016-11-01 00:00:00
909,대한민국,비수도권,대전,60㎡초과 85㎡이하,2016,11,2660,806,보통,2016-11-01 00:00:00
910,대한민국,비수도권,대전,85㎡초과 102㎡이하,2016,11,2600,787,저렴,2016-11-01 00:00:00
911,대한민국,비수도권,대전,102㎡초과,2016,11,4328,1311,보통,2016-11-01 00:00:00
912,대한민국,비수도권,울산,60㎡이하,2016,11,2842,861,보통,2016-11-01 00:00:00
913,대한민국,비수도권,울산,60㎡초과 85㎡이하,2016,11,3274,992,보통,2016-11-01 00:00:00
914,대한민국,비수도권,울산,85㎡초과 102㎡이하,2016,11,,,FALSE,2016-11-01 00:00:00
915,대한민국,비수도권,울산,102㎡초과,2016,11,3195,968,보통,2016-11-01 00:00:00
916,대한민국,비수도권,세종,60㎡이하,2016,11,2778,841,보통,2016-11-01 00:00:00
917,대한민국,비수도권,세종,60㎡초과 85㎡이하,2016,11,2709,820,보통,2016-11-01 00:00:00
918,대한민국,비수도권,세종,85㎡초과 102㎡이하,2016,11,2687,814,보통,2016-11-01 00:00:00
919,대한민국,비수도권,세종,102㎡초과,2016,11,2670,809,보통,2016-11-01 00:00:00
920,대한민국,비수도권,강원,60㎡이하,2016,11,2017,611,저렴,2016-11-01 00:00:00
921,대한민국,비수도권,강원,60㎡초과 85㎡이하,2016,11,2073,628,저렴,2016-11-01 00:00:00
922,대한민국,비수도권,강원,85㎡초과 102㎡이하,2016,11,2031,615,저렴,2016-11-01 00:00:00
923,대한민국,비수도권,강원,102㎡초과,2016,11,2191,663,저렴,2016-11-01 00:00:00
924,대한민국,비수도권,충북,60㎡이하,2016,11,2082,630,저렴,2016-11-01 00:00:00
925,대한민국,비수도권,충북,60㎡초과 85㎡이하,2016,11,2144,649,저렴,2016-11-01 00:00:00
926,대한민국,비수도권,충북,85㎡초과 102㎡이하,2016,11,2711,821,보통,2016-11-01 00:00:00
927,대한민국,비수도권,충북,102㎡초과,2016,11,2221,673,저렴,2016-11-01 00:00:00
928,대한민국,비수도권,충남,60㎡이하,2016,11,2322,703,저렴,2016-11-01 00:00:00
929,대한민국,비수도권,충남,60㎡초과 85㎡이하,2016,11,2278,690,저렴,2016-11-01 00:00:00
930,대한민국,비수도권,충남,85㎡초과 102㎡이하,2016,11,2926,886,보통,2016-11-01 00:00:00
931,대한민국,비수도권,충남,102㎡초과,2016,11,2685,813,보통,2016-11-01 00:00:00
932,대한민국,비수도권,전북,60㎡이하,2016,11,1942,588,저렴,2016-11-01 00:00:00
933,대한민국,비수도권,전북,60㎡초과 85㎡이하,2016,11,1934,586,저렴,2016-11-01 00:00:00
934,대한민국,비수도권,전북,85㎡초과 102㎡이하,2016,11,2305,698,저렴,2016-11-01 00:00:00
935,대한민국,비수도권,전북,102㎡초과,2016,11,2321,703,저렴,2016-11-01 00:00:00
936,대한민국,비수도권,전남,60㎡이하,2016,11,2058,623,저렴,2016-11-01 00:00:00
937,대한민국,비수도권,전남,60㎡초과 85㎡이하,2016,11,2058,623,저렴,2016-11-01 00:00:00
938,대한민국,비수도권,전남,85㎡초과 102㎡이하,2016,11,2467,747,저렴,2016-11-01 00:00:00
939,대한민국,비수도권,전남,102㎡초과,2016,11,2262,685,저렴,2016-11-01 00:00:00
940,대한민국,비수도권,경북,60㎡이하,2016,11,2290,693,저렴,2016-11-01 00:00:00
941,대한민국,비수도권,경북,60㎡초과 85㎡이하,2016,11,2303,697,저렴,2016-11-01 00:00:00
942,대한민국,비수도권,경북,85㎡초과 102㎡이하,2016,11,2690,815,보통,2016-11-01 00:00:00
943,대한민국,비수도권,경북,102㎡초과,2016,11,2499,757,저렴,2016-11-01 00:00:00
944,대한민국,비수도권,경남,60㎡이하,2016,11,2496,756,저렴,2016-11-01 00:00:00
945,대한민국,비수도권,경남,60㎡초과 85㎡이하,2016,11,2351,712,저렴,2016-11-01 00:00:00
946,대한민국,비수도권,경남,85㎡초과 102㎡이하,2016,11,2872,870,보통,2016-11-01 00:00:00
947,대한민국,비수도권,경남,102㎡초과,2016,11,2621,794,저렴,2016-11-01 00:00:00
948,대한민국,비수도권,제주,60㎡이하,2016,11,4091,1239,보통,2016-11-01 00:00:00
949,대한민국,비수도권,제주,60㎡초과 85㎡이하,2016,11,3024,916,보통,2016-11-01 00:00:00
950,대한민국,비수도권,제주,85㎡초과 102㎡이하,2016,11,3157,956,보통,2016-11-01 00:00:00
951,대한민국,비수도권,제주,102㎡초과,2016,11,3082,933,보통,2016-11-01 00:00:00
952,대한민국,수도권,서울,60㎡이하,2016,12,6713,2034,비쌈,2016-12-01 00:00:00
953,대한민국,수도권,서울,60㎡초과 85㎡이하,2016,12,6492,1967,비쌈,2016-12-01 00:00:00
954,대한민국,수도권,서울,85㎡초과 102㎡이하,2016,12,7030,2130,비쌈,2016-12-01 00:00:00
955,대한민국,수도권,서울,102㎡초과,2016,12,6771,2051,비쌈,2016-12-01 00:00:00
956,대한민국,수도권,인천,60㎡이하,2016,12,3181,963,보통,2016-12-01 00:00:00
957,대한민국,수도권,인천,60㎡초과 85㎡이하,2016,12,3137,950,보통,2016-12-01 00:00:00
958,대한민국,수도권,인천,85㎡초과 102㎡이하,2016,12,3275,992,보통,2016-12-01 00:00:00
959,대한민국,수도권,인천,102㎡초과,2016,12,4201,1273,보통,2016-12-01 00:00:00
960,대한민국,수도권,경기,60㎡이하,2016,12,3602,1091,보통,2016-12-01 00:00:00
961,대한민국,수도권,경기,60㎡초과 85㎡이하,2016,12,3508,1063,보통,2016-12-01 00:00:00
962,대한민국,수도권,경기,85㎡초과 102㎡이하,2016,12,3360,1018,보통,2016-12-01 00:00:00
963,대한민국,수도권,경기,102㎡초과,2016,12,4229,1281,보통,2016-12-01 00:00:00
964,대한민국,비수도권,부산,60㎡이하,2016,12,3030,918,보통,2016-12-01 00:00:00
965,대한민국,비수도권,부산,60㎡초과 85㎡이하,2016,12,3249,984,보통,2016-12-01 00:00:00
966,대한민국,비수도권,부산,85㎡초과 102㎡이하,2016,12,3354,1016,보통,2016-12-01 00:00:00
967,대한민국,비수도권,부산,102㎡초과,2016,12,4214,1276,보통,2016-12-01 00:00:00
968,대한민국,비수도권,대구,60㎡이하,2016,12,3500,1060,보통,2016-12-01 00:00:00
969,대한민국,비수도권,대구,60㎡초과 85㎡이하,2016,12,3151,954,보통,2016-12-01 00:00:00
970,대한민국,비수도권,대구,85㎡초과 102㎡이하,2016,12,3045,922,보통,2016-12-01 00:00:00
971,대한민국,비수도권,대구,102㎡초과,2016,12,5014,1519,비쌈,2016-12-01 00:00:00
972,대한민국,비수도권,광주,60㎡이하,2016,12,2557,774,저렴,2016-12-01 00:00:00
973,대한민국,비수도권,광주,60㎡초과 85㎡이하,2016,12,2794,846,보통,2016-12-01 00:00:00
974,대한민국,비수도권,광주,85㎡초과 102㎡이하,2016,12,2817,853,보통,2016-12-01 00:00:00
975,대한민국,비수도권,광주,102㎡초과,2016,12,3273,991,보통,2016-12-01 00:00:00
976,대한민국,비수도권,대전,60㎡이하,2016,12,2671,809,보통,2016-12-01 00:00:00
977,대한민국,비수도권,대전,60㎡초과 85㎡이하,2016,12,2660,806,보통,2016-12-01 00:00:00
978,대한민국,비수도권,대전,85㎡초과 102㎡이하,2016,12,2600,787,저렴,2016-12-01 00:00:00
979,대한민국,비수도권,대전,102㎡초과,2016,12,4328,1311,보통,2016-12-01 00:00:00
980,대한민국,비수도권,울산,60㎡이하,2016,12,2858,866,보통,2016-12-01 00:00:00
981,대한민국,비수도권,울산,60㎡초과 85㎡이하,2016,12,3272,991,보통,2016-12-01 00:00:00
982,대한민국,비수도권,울산,85㎡초과 102㎡이하,2016,12,,,FALSE,2016-12-01 00:00:00
983,대한민국,비수도권,울산,102㎡초과,2016,12,3177,962,보통,2016-12-01 00:00:00
984,대한민국,비수도권,세종,60㎡이하,2016,12,2769,839,보통,2016-12-01 00:00:00
985,대한민국,비수도권,세종,60㎡초과 85㎡이하,2016,12,2706,820,보통,2016-12-01 00:00:00
986,대한민국,비수도권,세종,85㎡초과 102㎡이하,2016,12,2676,810,보통,2016-12-01 00:00:00
987,대한민국,비수도권,세종,102㎡초과,2016,12,2673,810,보통,2016-12-01 00:00:00
988,대한민국,비수도권,강원,60㎡이하,2016,12,2085,631,저렴,2016-12-01 00:00:00
989,대한민국,비수도권,강원,60㎡초과 85㎡이하,2016,12,2085,631,저렴,2016-12-01 00:00:00
990,대한민국,비수도권,강원,85㎡초과 102㎡이하,2016,12,2248,681,저렴,2016-12-01 00:00:00
991,대한민국,비수도권,강원,102㎡초과,2016,12,2247,680,저렴,2016-12-01 00:00:00
992,대한민국,비수도권,충북,60㎡이하,2016,12,2099,636,저렴,2016-12-01 00:00:00
993,대한민국,비수도권,충북,60㎡초과 85㎡이하,2016,12,2100,636,저렴,2016-12-01 00:00:00
994,대한민국,비수도권,충북,85㎡초과 102㎡이하,2016,12,2855,865,보통,2016-12-01 00:00:00
995,대한민국,비수도권,충북,102㎡초과,2016,12,2362,715,저렴,2016-12-01 00:00:00
996,대한민국,비수도권,충남,60㎡이하,2016,12,2355,713,저렴,2016-12-01 00:00:00
997,대한민국,비수도권,충남,60㎡초과 85㎡이하,2016,12,2273,688,저렴,2016-12-01 00:00:00
998,대한민국,비수도권,충남,85㎡초과 102㎡이하,2016,12,2926,886,보통,2016-12-01 00:00:00
999,대한민국,비수도권,충남,102㎡초과,2016,12,2685,813,보통,2016-12-01 00:00:00
1000,대한민국,비수도권,전북,60㎡이하,2016,12,2265,686,저렴,2016-12-01 00:00:00
1001,대한민국,비수도권,전북,60㎡초과 85㎡이하,2016,12,2004,607,저렴,2016-12-01 00:00:00
1002,대한민국,비수도권,전북,85㎡초과 102㎡이하,2016,12,2305,698,저렴,2016-12-01 00:00:00
1003,대한민국,비수도권,전북,102㎡초과,2016,12,2321,703,저렴,2016-12-01 00:00:00
1004,대한민국,비수도권,전남,60㎡이하,2016,12,2058,623,저렴,2016-12-01 00:00:00
1005,대한민국,비수도권,전남,60㎡초과 85㎡이하,2016,12,2074,628,저렴,2016-12-01 00:00:00
1006,대한민국,비수도권,전남,85㎡초과 102㎡이하,2016,12,2467,747,저렴,2016-12-01 00:00:00
1007,대한민국,비수도권,전남,102㎡초과,2016,12,2319,702,저렴,2016-12-01 00:00:00
1008,대한민국,비수도권,경북,60㎡이하,2016,12,2327,705,저렴,2016-12-01 00:00:00
1009,대한민국,비수도권,경북,60㎡초과 85㎡이하,2016,12,2314,701,저렴,2016-12-01 00:00:00
1010,대한민국,비수도권,경북,85㎡초과 102㎡이하,2016,12,2690,815,보통,2016-12-01 00:00:00
1011,대한민국,비수도권,경북,102㎡초과,2016,12,2499,757,저렴,2016-12-01 00:00:00
1012,대한민국,비수도권,경남,60㎡이하,2016,12,2478,750,저렴,2016-12-01 00:00:00
1013,대한민국,비수도권,경남,60㎡초과 85㎡이하,2016,12,2380,721,저렴,2016-12-01 00:00:00
1014,대한민국,비수도권,경남,85㎡초과 102㎡이하,2016,12,2872,870,보통,2016-12-01 00:00:00
1015,대한민국,비수도권,경남,102㎡초과,2016,12,2621,794,저렴,2016-12-01 00:00:00
1016,대한민국,비수도권,제주,60㎡이하,2016,12,4091,1239,보통,2016-12-01 00:00:00
1017,대한민국,비수도권,제주,60㎡초과 85㎡이하,2016,12,3048,923,보통,2016-12-01 00:00:00
1018,대한민국,비수도권,제주,85㎡초과 102㎡이하,2016,12,3157,956,보통,2016-12-01 00:00:00
1019,대한민국,비수도권,제주,102㎡초과,2016,12,3082,933,보통,2016-12-01 00:00:00
1020,대한민국,수도권,서울,60㎡이하,2017,1,6662,2018,비쌈,2017-01-01 00:00:00
1021,대한민국,수도권,서울,60㎡초과 85㎡이하,2017,1,6500,1969,비쌈,2017-01-01 00:00:00
1022,대한민국,수도권,서울,85㎡초과 102㎡이하,2017,1,7030,2130,비쌈,2017-01-01 00:00:00
1023,대한민국,수도권,서울,102㎡초과,2017,1,6771,2051,비쌈,2017-01-01 00:00:00
1024,대한민국,수도권,인천,60㎡이하,2017,1,3181,963,보통,2017-01-01 00:00:00
1025,대한민국,수도권,인천,60㎡초과 85㎡이하,2017,1,3137,950,보통,2017-01-01 00:00:00
1026,대한민국,수도권,인천,85㎡초과 102㎡이하,2017,1,3275,992,보통,2017-01-01 00:00:00
1027,대한민국,수도권,인천,102㎡초과,2017,1,4201,1273,보통,2017-01-01 00:00:00
